artists_Dean Martin,artists_Ella Fitzgerald,artists_Feid,artists_J Balvin,artists_Nat King Cole,artists_Other,artists_Wolfgang Amadeus Mozart,explicit_False,explicit_True,track_genre_classical,track_genre_jazz,track_genre_latino,track_genre_metal,track_genre_pop,track_genre_techno,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5959088992958442,0.7260444798278765,-0.06880674032469673,0.9371226886558921,-0.08004303950499826,-0.3065540225224304,-0.6071335641572347,-0.2599351425913015,0.44706152893811785,1.4919048218653097,6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10616118182029607,-0.14208433036647627,0.8002819108669518,0.8414393312408297,-0.5830155267519387,-0.9793984305423479,-0.6071252678651823,-0.11703903424575694,-0.1997361464479429,0.4984457921050802,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654440368357446,0.10674239867012136,-0.11102967074696309,0.5427168109000652,-0.5088779636028232,-0.954256734872945,-0.6071253239212095,-0.29753938162960275,0.21259737161067102,-1.9591437860787404,55
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45890302402166827,-2.143757128394221,-2.0310470601488206,-1.7403218856888631,-0.5277757738173037,1.446969163760983,2.09196415426359,-0.5743065809514998,-1.7374976196783023,-2.05101939797873,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.499247133945221,0.36662809344167957,0.05786205094210197,-0.12752744553546014,-0.5263220961084975,-0.9364069697031543,1.8228952228322306,-0.4554771855904679,-1.2467398834791288,0.2665312865787859,45
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0484833913725127,-1.1318617636453887,-0.2904771250415951,0.02743966141766662,-0.40857420169519637,1.1927214073043444,-0.6071286592548388,-0.13208072986107744,0.9362022709488264,2.450752720895319,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10570541643398998,0.6154548224782779,1.1521396643858377,0.8363710314098554,-0.484165442553118,-0.8567251986074655,-0.6071335641572347,1.3420054404403303,1.874058900258615,-0.7963160849236991,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9891026443787219,0.9748712088644748,0.07897351615323515,0.07320794473979919,-0.5059706081852108,-0.8003713144443961,1.8060784146177706,-0.07943479520745568,-0.9112135893726097,0.16688311748985982,49
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2945043690346573,1.417229838262871,0.3428668312923999,0.9154672257417288,1.0189373083524784,-0.6210873294790965,-0.6069155062107205,-0.609654565647503,-0.9920632987958673,-0.7963493009800623,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09304296174313208,1.2624043179734328,0.7650961355150632,0.5697477433319288,-0.6411626351041861,0.13903482899951314,-0.6071278744704556,0.26652420394491544,1.7891667053641944,-0.15909925965638005,35
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795280873052817,-0.5567955454274734,0.6525016543890195,0.4756002343504949,-0.26320643081457773,-0.9771390329540425,-0.6048969286647116,-0.47051888120578844,-0.33718065246748075,2.0277130270564654,58
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.210111100561525,1.1075787976839937,0.5223142855870316,0.8623268699381789,0.8881063145599218,-0.6970995453269575,-0.6071335641572347,0.16875318244533238,-0.1512263207939883,-0.8972264641544185,85
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0029680446535819507,-0.2969098506559152,0.941025012274506,0.8732313938169419,1.6440187231391385,-0.9735481110329539,-0.6071335641572347,-0.395310403129186,1.2757710505265085,1.8909957390664582,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.030718988284038,1.400641389660431,0.6454644993186418,0.16305507810707298,0.020260722402628637,-0.9647149673292541,1.9181904693808371,-0.51564396805175,-1.461800110544994,0.16684990143349718,36
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.301152194858421,-1.8009291906104634,-1.8829853174680735,-3.208439403394451,-0.5481272617405902,1.5937513736740938,2.0611333392037468,0.4846287903670625,-1.2184424851809885,-1.047329822858704,8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0140676500335022,0.5048651651286786,-0.4875174670121713,0.21558109453717125,0.10748138493099968,0.5453070171518735,-0.6071335641572347,-0.4404354899751474,0.823012677756266,0.12934897379969784,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47101117153043665,-1.878341950755183,0.5223142855870316,0.7104314598523094,-0.41148155711280876,-0.45857845421815235,-0.6071201947947042,-0.31258107724492323,-1.3680144476140152,1.1291522703252561,57
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2125188723837264,1.0578134518766742,0.8249119536132734,0.8431287645178211,-0.19488357850068705,-0.6551617710660687,-0.6069040147251074,0.19131572586831314,0.6693982298520764,-0.9955792070451885,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36211579339900263,-0.05914208735427748,0.46601704502400976,0.7095099507921322,-0.39694478002474687,0.7078158924128177,-0.6071335641572347,3.3651135007009363,0.9240748145353381,0.011896998500216941,42
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4971729324861451,-1.093155383573029,1.2964013433285808,0.8313027315788809,-0.12801440389560237,-0.9796290883007828,-0.6071335641572347,-1.0067553298919638,-0.08250406778421927,1.9610816179923367,70
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.13329625059352307,1.3729939753230314,-0.09695536060620763,0.45333043206288015,0.8444959832957363,-0.11259181656581964,-0.606704735547766,0.2890867473678962,-0.7818540542953974,-0.6314647971942526,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.11723866441236672,1.0301660375392743,-0.09343678307101877,-0.1052576432478451,-0.3838616806454912,0.0918548329560132,-0.010136872543905863,-0.672077602451083,0.24897974085113697,-0.6946085203402687,65
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08225995484154651,1.229227420768553,0.6489830768538307,0.8051933082071946,-0.4463698221241572,-0.5083795611529578,-0.6071292758711401,-0.05687225178447493,1.5668300044502357,0.06743424473911164,81
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4648926100667006,1.0467544861417142,0.793244755796574,0.3195580334938282,-0.42020362336564593,-0.9798204293958481,1.9406128803334504,0.9283588110190168,-0.5190924986698102,0.1996673651201168,55
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16770660113167524,-1.1871565923201883,-0.03010238743761962,0.5261296478168762,-0.5859228821695511,0.7628592211302343,-0.6066346655135391,-0.26745599039896173,0.4187641306399781,-1.514978680393034,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784633191104264,0.5380420623335583,-0.29751428011197284,-0.04720257245668391,-0.257391719979353,-0.5319695591747078,0.8951679696678557,-0.5306856636670704,-1.3922693604409926,-0.7962828688673365,54
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9079405375636541,0.029329638525401908,-0.27992139243602854,0.29329502527877893,-0.3140851506227943,0.9410947617390116,-0.6071335641572347,0.8230669417117739,1.5264051497386069,-1.401545847913473,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3435301210266615,-1.7124574647307842,-1.6732780963708174,-2.6059260628819474,-0.4609065992122191,1.6173413716958436,2.069541743310977,-0.6517713133704003,-1.072913008219125,-1.2862529162775855,4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1744102536150706,-0.2250265733786757,-0.547333285110382,-0.006963343495614268,-0.6280795357249305,0.2255314884125964,-0.6071335641572347,-0.5382065114747305,-1.238654912536803,-0.5218518111964341,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022368796026715824,1.5001720812750705,0.8812091941762953,0.336452366263743,-0.4885264756795366,-0.8339215338531072,-0.607120026626622,-0.7149464349547464,1.2717285650553456,-0.13116455625511797,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4518756424497656,0.6541612025506369,1.0606566484709272,0.7343906954169156,-0.2137813887151674,-0.8459786439531127,-0.6071335641572347,0.4244620079057807,0.6289733751404476,0.1330691721123509,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512543569810948,-0.4019700251380345,0.7510218253743077,0.35826141402126915,-0.6266258580161244,-0.9728666222012144,-0.6063487797738932,-0.5006022724364294,0.3459993921590462,-0.8444129345372877,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.25125108673223295,0.3721575763091595,0.9762107876263946,0.6778714730593829,-0.4972485419323738,-0.7775676496900379,0.41308613418667,-0.854082119396461,1.186836370160925,0.956694505688688,26
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.444288562894915,-0.8885645174762707,-1.8995226318834613,-1.6028634508791026,-0.5510346171582026,1.504633603369705,-0.6071335641572347,-0.38778955532152576,-0.9435534731419127,-0.6271134938107029,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.136479656529227,-0.4406764052103942,0.2197166175607897,-0.35345075012222865,12.095961449455618,0.8650825458911506,-0.6071335641572347,4.5834908455418955,1.6476797138734933,2.8948513944682994,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38983115250347955,-0.07573053595671675,0.07897351615323515,0.11482943729113464,0.19906308058578942,-0.1545295908267085,-0.6071304250197014,0.03337792190744787,1.1787513992185994,-1.1357841809533071,71
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9776879709600144,0.9029879315872352,0.08952924875880175,0.9031804382726999,0.15399907161279777,-0.4716840086746801,-0.298825413558802,-0.29753938162960275,0.28131962462044,2.0254875512801456,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1942694505109233,-0.10890743316159651,1.292882765793392,0.6990661814434577,0.08422254159010084,-0.9793460083245218,-0.6068538445806009,0.2138782692912939,-0.9112135893726097,0.3655815666531788,72
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4291018823741828,-1.6682216017909444,-1.5466093051040182,-2.051791948028745,-0.569932427372683,1.5937513736740938,2.1255977706925098,0.12362809559937088,0.4147216451688152,-1.8521216524772337,13
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3602157532614282,-1.496807632899066,-1.659203786230062,-1.2098398367135412,-0.6048206923840315,1.1481625221521503,-0.6071149255281304,-0.19224751232235945,-0.6039846935642308,-1.3663700442250823,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5246631042978982,0.10674239867012136,-1.0364155625016336,-0.4595778768859654,-0.37804696981026653,1.0223491993694838,-0.6071335641572347,-0.13960157766873768,0.7300355119195197,-1.3904516850882391,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4374062986162583,-0.11443691602907648,1.4406630222713241,0.8872076145629624,0.28483006540535444,-0.980063144264383,-0.40280934435154614,0.055940465330428624,-0.5433474114967876,-0.13481832245504524,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10101112748566919,-1.087625900705549,-1.6416108985541176,-1.1686790986922944,-0.29082630728189524,1.604235817239316,-0.4137402696909451,-0.5472315288439229,-0.7858965397665604,-0.29854026426815083,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3497093098384383,-2.24881730287634,-1.99769094511523,-2.6788788634793064,-0.5437662286141718,1.6147202608045383,1.8789512502137637,-0.5382065114747305,-1.6578606558963938,-1.722877977168897,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7018075542241067,1.6715860501669493,0.32175536608126676,0.3578006594911805,0.9607902000002313,-0.8428333108835461,-0.591129568339807,-0.6788463654779772,0.014515583523689935,-0.1655099585344342,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1744102536150706,-0.2250265733786757,-0.547333285110382,-0.006963343495614268,-0.6280795357249305,0.2255314884125964,-0.6071335641572347,-0.5382065114747305,-1.238654912536803,-0.5218518111964341,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4125284935711284,-0.8166812401990313,1.2999199208637697,0.19653657396017668,0.3778654387689504,-0.978790332815565,-0.6071335641572347,2.2821114163978606,-0.2603734285153859,0.8043324551517204,40
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8798787364703712,0.8532225857799156,-0.8745609958829459,-1.0263059488949222,0.09003725242532555,0.8283869934128728,-0.6071335641572347,-0.7991799304005411,-0.2401610011595715,-0.24263764140926308,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32508653559650363,1.1352262120213936,1.345661428821225,1.012379261903694,0.38658750502178757,-0.7552882071139407,-0.6070926432572462,3.79380182573757,0.6249308896692847,0.6730626004052418,70
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1720977533397908,-0.5844429597648729,0.8038004884021407,0.17657054432300462,-0.007359154064688888,-0.9757498441816504,-0.5191256011682275,2.974029414702603,0.022600554466015704,0.8839181261974088,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2319196237568603,0.8974584487197552,1.043063760794983,0.9024125140558855,-0.43764775587132015,-0.799322870087874,-0.6069544651497507,4.39546965035039,0.8270551632274289,-0.6295382659251998,66
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086985027627437,-0.35773416219819476,-0.698632119123503,-0.0788410501894332,-0.6571530899010541,1.3919258350435666,1.9209932707499138,-0.583331598320692,-0.47462515848701853,-0.9105793188123347,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08519605069667703,-1.9170483308275428,0.9832479426967723,0.8420536706142813,-0.14691221411008293,-0.9796081194136523,-0.6071161027047054,-0.12455988205341718,-1.2750372817772688,-1.466616102328542,54
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36696271099342426,-0.21949709051119576,-1.2967903001056094,0.12895924288051766,-0.6484310236482171,1.3368825063261496,-0.6071335641572347,-0.4855605768211089,-1.4496726541315053,-0.6840125983604795,43
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.31102099085098156,-2.044226436779582,-2.027704411490391,-4.424217023454859,-0.4943411865147614,1.4784224944566495,2.005077311822214,-0.5081231202440897,-1.652605424783882,-0.8140534590215281,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4695788280777502,0.7647508599002362,0.008601965449457882,0.4878870218195238,0.4956133331822514,-0.8126905356335322,-0.6071305371317561,0.20635742148363365,1.7487418506525656,2.0296395583255173,0
