popularity,duration_ms,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,explicit_False,explicit_True,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,artists_Dean Martin,artists_Ella Fitzgerald,artists_Feid,artists_J Balvin,artists_Nat King Cole,artists_Other,artists_Wolfgang Amadeus Mozart,genre
-0.9509866739050711,-1.1678998817812678,-1.5690852872221128,-0.7276606442825329,-1.102349960393502,0,-0.5281873772879164,1.571150542655488,0.20023936300380904,-0.207759058983029,-0.43892266557432613,1.401274092952765,0.2500286490131997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,classical
-0.9509866739050711,-0.6531695375310385,0.6700347050673979,0.2237917658918294,0.554720133524203,0,0.1404734269093333,-0.61849977848629,-0.6100841225480884,-0.4835015542451281,0.08659372664772245,-0.8132599153225172,0.2500286490131997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,pop
-0.8175261920474443,-0.12195319990546019,-0.8614127958318476,1.3507889011906125,0.9966867731233334,1,0.5558967350489012,-0.9803204821210428,-0.6076307209914866,2.3122209671622658,-0.9764737843358109,1.2743943873610082,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,metal
-1.0177169148338845,-0.07928673226773643,0.5097026562367915,0.3572057569863895,-0.22253154301219888,0,-0.4812388527378966,-0.8975162984497453,1.7816319092019757,-0.35328982037135903,0.17885996345006694,0.015160627756034963,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,0.13365137564451532,1.3224202830677994,0.8171329368123728,0.7676261319793705,1,-0.13410430758017558,-0.5844094142050409,-0.6090691152755285,-0.14648294892478467,0.937047735434549,-1.0481915868906093,0.2500286490131997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,latino
0.45034838560000967,1.781865442682052,0.01212043572801085,1.3753651627080314,0.6060797050914123,0,-0.41152740719392816,-0.9751898822967149,1.697515284404201,-0.5141396092742502,-1.5296700475985627,0.48000988150610163,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,techno
-0.9843517943694777,-0.39829070408073863,-0.275371513899284,0.02015988474750078,0.35080587015053527,1,0.7977527706096086,-0.9749276487253206,-0.6100841225480884,-0.6144792394946252,-0.17817025721987456,-0.7158006282479805,0.2500286490131997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,latino
1.1843810358169569,1.5009136523174773,-0.12056815640766337,0.8592636708422334,0.2528111979911419,0,-0.5438368854712562,-0.9794328214818735,-0.6068596519308403,-0.6481811000266595,-0.4950847227583617,0.3931764792233366,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,metal
-1.0177169148338845,-0.6568340871454502,0.01212043572801085,-0.5802030751780192,0.3576639731787976,0,-0.33327986627722866,1.2276245641290533,-0.6100841225480884,0.006707326220825892,1.651108176774432,-1.3806489573131868,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,jazz
-0.6840657101898175,-1.5633307685354259,-0.7010807470012405,-1.6229387424170802,-2.2715803255674776,1,-0.5224966470394291,1.6209749212203908,1.7648085842424208,-0.3073327378276758,0.5599596371988806,-1.339208006625275,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,classical
-0.9509866739050711,-0.45052621569937146,1.3777071964576633,0.079845091289804,0.4387419912018105,1,1.3525989698371137,-0.6971698499045575,-0.6100841225480884,0.5735113442595854,0.6923416291326793,-0.9799534829934464,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,pop
1.2511112767457702,0.48541229951201526,0.6368625570334799,0.18868282086694516,-0.006882303345726458,1,0.9684746780642253,-0.6683241570511929,-0.6100841225480884,0.9181894633372092,0.44763552283080915,1.077516665703451,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,0.6493762553646706,-0.5462773895096201,1.396430529722962,0.13043215950903783,0,1.096516108655188,-0.9166593491615238,1.0834639233804448,-0.597628309228608,-1.6468080525824087,-0.6307271381338527,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,metal
-0.9843517943694777,-1.2933367878980533,0.2774976199993605,-0.7381933277899981,-0.33942409907169296,1,-0.3546201047090558,1.3954540498213575,0.24510156289595564,-0.9737104347110822,0.5158323065542811,0.20948149588557208,0.2500286490131997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,classical
-1.0177169148338845,-0.49424993726007954,-0.8669414871708341,-1.2894037646806804,-0.9664071181443906,1,-0.5850946797727886,1.0781514284343452,-0.6100841225480884,1.1786129310847475,-0.47101526967948926,-0.8818964898993721,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,jazz
0.0166018195627228,0.5512039567702692,-0.3030149705942163,-0.8856508968945117,-0.46744202226592385,1,0.3111953343639502,1.6157302497925061,-0.01005219899062798,-0.7669035632645078,0.9571056130002761,1.0692483990998534,0.2500286490131997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,classical
0.6839042288508564,-0.2630876388448606,1.3832358877966495,0.5783921106431599,0.5198200092248234,1,0.2998138738669758,-0.5267180284983114,-0.6098870092573122,-0.7806906880276128,1.169719115196983,-0.8469638936464202,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,latino
1.1843810358169569,-0.579896464800819,0.8303667538980051,0.480087064573484,0.8256914042853251,1,-0.04732067129074538,-0.6342337927699435,-0.6100546817294091,-0.5470755184305565,0.6843184781063885,1.7404390531501488,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,-0.1008529203408152,0.8137806798810457,-0.028992638287337162,0.19886078750214456,0,1.3668257954583318,-0.8259265334591219,-0.6100757669633584,-0.29967322407039526,-1.0005432374146834,0.013035450797680254,0.2500286490131997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,latino
-1.0177169148338845,-1.065023699207487,-1.0493883013573866,-1.9845608761733875,-2.767649777945123,0,-0.40583667694544084,1.6157302497925061,2.011550683649227,-0.4911610680024086,-0.4268879390348899,1.4120992130843828,0.2500286490131997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,classical
-1.0177169148338845,-0.1725580317445748,0.9906988027286122,0.8487309873347681,0.8069459226747413,0,-0.24934159511204204,0.939167635595406,-0.6100841225480884,1.3701007750167606,1.4906451562486156,-0.31440783023877944,0.2500286490131997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,latino
-1.0177169148338845,-0.7798876920460168,0.18350986723659085,-0.28879883147148017,0.43142668130499734,1,-0.5836719972106669,0.9260559570256947,-0.6099733689921046,-0.5294586367888113,1.0614065763420568,0.2147612323914837,0.2500286490131997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jazz
1.3512066381389902,-0.15791775284494425,-0.6402651422723895,0.31156412845404,0.2608885193355398,0,-0.5068471388560892,0.603508664210798,-0.6096775588615658,-0.2307376002548706,-0.771883433165395,0.8140611346474452,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,-0.6757123415160264,1.0349283334405037,0.2975205504440863,0.7601584197930402,0,-0.30198084991054885,-0.7703330163235463,-0.6098365392824335,-0.8013713751722701,0.6722837515669522,-0.7489401064423202,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,latino
-0.6507005897254109,-1.562972377375092,-2.5200201975277814,-1.310469131695611,-2.4828098988379583,1,-0.346084009336325,1.6314642640761596,1.941453496317748,-0.4298849579441643,1.7554091401162129,2.01903647003443,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,classical
-0.8842564329762577,-1.2843770088897115,-0.5352200068316473,-1.2191858746309119,-0.8784709970931153,1,-0.13979503782866276,1.4846134640953936,-0.5884941888499928,0.6041493992887075,1.5748882420246693,1.4390623957435047,-1.8483742679467121,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,classical
1.1176507948881436,-0.1386004693029593,-0.3306584272891485,1.463137525270242,1.128819558134522,1,0.5843503862913374,-0.9802344695096255,-0.6096158733367141,1.347122233744919,-1.5858321047825985,0.37803459339506135,0.2500286490131997,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,metal
-0.9843517943694777,1.6571721982229588,-1.237363806882926,-1.9554204518027338,-2.743265411622412,1,-0.4855069004242621,1.6262195926482752,1.9779040337301173,-0.4069064166723228,-0.7076982249550684,-1.7288127136936031,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,classical
0.6505391083864498,0.9115393891487523,1.023870950762531,0.34667307347892423,-0.2618513337075697,0,-0.5779812669621796,-0.8757509120240248,1.770416359228939,-0.32265176534223683,-1.3054229764137344,-0.15063638088558792,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,techno
0.2167925423491629,-1.3123315193957379,-1.7404747187306924,-0.720638855277556,0.3617788349957551,1,-0.6391566171334174,1.5003474783790471,-0.6100747856027359,0.9871250871527341,-0.7518255555996679,0.5795279337590441,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,classical
-1.0177169148338845,-0.6568340871454502,0.01212043572801085,-0.5802030751780192,0.3576639731787976,0,-0.33327986627722866,1.2276245641290533,-0.6100841225480884,0.006707326220825892,1.651108176774432,-1.3806489573131868,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,jazz
0.6505391083864498,0.03381255815456239,-0.1426829217636092,1.4034523187279389,0.5457283984427035,0,0.013854678880492332,-0.9701287743688062,0.9404656612242277,-0.4911610680024086,-0.900253849586048,0.414295425246984,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,techno
0.28352278327797625,-1.0955675858469243,0.5262887302537509,-1.0576847275164443,-0.3685329363694289,1,0.24575193650634714,1.5134591569487583,-0.6100841225480884,-0.5294586367888113,-0.5151426003240888,1.408180918067417,0.2500286490131997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,latino
0.7506344697796699,0.636805685415967,-0.41911748871293175,-0.4011474555511096,-0.07973059773482448,1,-0.43855837587424246,-0.8951561963071974,1.3694604476928791,-0.814392548559647,-1.5136237455459811,-0.08455665983675376,0.2500286490131997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,techno
-1.0177169148338845,-0.6390399660348834,-1.8897493848833267,-1.4614375953026129,-0.8233013682879825,1,-0.538146155222769,1.5632835355136612,-0.5981956395766695,0.696063564376074,-1.417747090781806,-0.5568440329410607,-1.8483742679467121,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,-0.2507769024873989,-1.0991465234082647,-1.9957957385813505,-3.69562731881378,1,-0.5737132192758142,1.5763952140833724,2.084451758473965,-0.5585647890664773,-1.2532724947428442,0.4632077011791116,-1.8483742679467121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,classical
-1.0177169148338845,-0.45769403890604493,-0.8779988698488069,-1.8873090984544585,-1.5863796318993086,1,-0.5395688377848907,1.5055921498069316,-0.6100841225480884,-0.3915873891577617,-0.9243233026649205,-0.6458026121821799,-6.045180101866536,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jazz
1.1843810358169569,0.6029108414274099,0.039763892422943106,0.4695543810660187,0.33114597480284985,1,-0.5850946797727886,0.6375990284920473,-0.6099907530945629,-0.4069064166723228,0.7204226577246972,1.340474108409842,-1.8483742679467121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,-0.5617439525299185,0.8580102105929374,0.7609586247725579,0.8517521957927221,0,0.7408454681247362,-0.8159616577461415,-0.6100841225480884,-0.03924975632285713,0.985186641592294,2.009705614951655,0.2500286490131997,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,latino
1.1843810358169569,-0.5463331326355706,-0.20349852649246014,1.305147272658263,0.9422791557657855,0,1.5233208772917304,-0.9600065585129892,-0.6100841225480884,-0.7983075696693579,1.073441302881493,1.3466836098350343,0.2500286490131997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,metal
0.35025302420678966,-0.08830922972913664,0.19456724991456376,-0.15187394587443162,-0.5457767990776317,0,-0.5779812669621796,-0.5555637213516761,-0.4160551080145544,-0.5945645037256958,0.4275776452650825,-0.36923075458632987,0.2500286490131997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,-0.35889455578105967,-1.5193270651712347,-1.394730599755333,-1.131153993112204,1,-0.4229088676909025,1.1699331784223237,-0.6100841225480884,-0.5555009835635651,-1.1730409844799359,-2.0370297844349503,0.2500286490131997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,1.587644313118226,-2.453675901459944,-1.9803478027704016,-3.2039775328321265,1,-0.5054244562939674,1.6288419283622175,1.9498651587975255,-0.740861216489754,-1.5047982794170613,-1.7351882445686666,0.2500286490131997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,classical
1.8183183246406838,-0.2982278921155772,0.719792927118276,0.8627745653447219,0.8717168957194414,0,-0.18247551469231704,-0.9572268826562104,-0.6100841225480884,-0.7944778127907176,1.8436638014054119,-0.5502028549462029,0.2500286490131997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,pop
1.1843810358169569,-0.09917744166625528,-0.7010807470012405,1.3121690616632398,1.0734975270398721,0,-0.035939210793770784,-0.9525853484425326,-0.6100841225480884,0.8415943257644042,0.07857057562143163,1.7438592598175,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,metal
0.6171739879220431,-0.1986937071119079,-0.3693592666620537,1.4561157362652652,1.1152557543675141,0,0.5843503862913374,-0.979445933160443,-0.6100841225480884,-0.7607759522586833,-0.38276060839029036,1.0802395486813425,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,metal
-0.8842564329762577,-0.2589751002800317,-0.7840111170860372,1.4104741077329157,1.0024780601249772,1,0.02096809169110138,-0.9800149800103686,-0.6100688413612502,0.887551408308087,0.5198438820674266,1.2440109980345335,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,metal
-1.0177169148338845,-0.44920912818514525,-2.1495978778156895,-2.0091722466358313,-3.136463318576121,1,-0.4826615353000185,1.5160814926627006,2.095667308447002,-0.36094933412863955,-1.5348850957656517,0.4950521496644545,-1.8483742679467121,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,classical
1.2177461562813636,0.21309773611148225,-0.24772805720435176,-0.295820620476457,0.262717346809743,0,-0.5353007900985254,0.5589289570737798,-0.6100841225480884,-0.33797079285679793,0.07455900010828621,0.1089008551534515,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,pop
0.15006230142034954,0.38429223362386944,-0.40806010603495885,0.8627745653447219,0.21867308513934708,0,-0.2777952463544781,-0.9213795534466198,-0.5433516002085202,0.12160003258003398,-1.261295645769135,0.3470867039390238,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,techno
-1.0177169148338845,-0.9588503179586364,1.2505472956609753,0.16059566484703774,0.4079567287193884,1,0.8119795962308267,0.023972471429560993,-0.6099907530945629,-0.35328982037135903,1.278031654051909,-0.8816972545595263,0.2500286490131997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,latino
1.584762481389837,0.5092184323371794,-0.6513225249503625,1.1717332815637032,0.8380359897361974,1,0.48476260694281076,0.08953086427811713,-0.6093242690374151,0.5888303717741464,0.2631030492261206,0.6024067919513287,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,metal
1.584762481389837,-0.6103597134291813,1.4053506531525954,-0.09218873933212841,-0.09359920608086632,0,2.2915694608375072,-0.5529413856377339,-0.6099686023833661,-0.27669468279855364,-0.22229758786447387,0.6804074275009333,0.2500286490131997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,pop
-0.9509866739050711,-0.39308507247689206,1.3279489744067856,0.9681014004193745,0.8811658376694919,1,-0.24934159511204204,-0.7734798191802771,-0.6096158733367141,-0.4835015542451281,0.47170497590968163,-0.9797874535435747,0.2500286490131997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,latino
1.284476397210177,0.2022295241743636,-0.3140723532721892,1.0418301849716316,0.8764413666944666,1,-0.6220844263879556,-0.9779380901249263,-0.6096186772242074,-0.26903516904127306,-0.2824712205616551,0.8756248546597758,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,metal
-1.0177169148338845,-1.512797614928378,-0.14821161310259562,-1.9431323210440241,-3.935660924802963,0,-0.5424142029091344,1.613107914078564,1.9162185088784156,-0.2154185727403095,-0.5392120534029612,-1.9937625097984522,2.348431565973111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,classical
-1.0177169148338845,-0.5966602113254266,0.16139510188064504,0.4695543810660187,0.8761365621154328,0,-0.3987232641348318,-0.906432239877149,-0.6100841225480884,-0.10052586638110143,0.034443244976832314,0.11042832609226899,0.2500286490131997,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,3.6143463248051466,-1.3866384730355599,-1.163011562591097,-1.802181273855298,1,-0.20523843568626593,1.3849647069655884,1.1479533357254055,0.7037230781333546,-1.4137355152686606,0.11169014991129185,-1.8483742679467121,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,classical
0.2167925423491629,1.8633367132049041,1.2671333696779348,-0.3800820885361792,-0.23380931243645253,1,-0.021712385172552695,-0.9653299000122919,1.5545170222479838,-0.06988781135197929,-0.900253849586048,0.24783429880587546,0.2500286490131997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,techno
-0.5506052283321908,-1.5592182299705968,-1.2041916588490074,-1.3525998657254719,-1.6560274782085511,1,-0.5537956634061089,1.613107914078564,2.084451758473965,0.6118089130459881,0.8608278006847866,0.8487280837806019,-1.8483742679467121,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,classical
1.2177461562813636,-0.7987569866375848,1.1455021602202329,0.39933649101625024,0.5294213534643907,0,0.2215663329502763,-0.7622037756103254,-0.6100841225480884,-0.6412875376451069,0.05450112254255915,1.0118686212242822,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,-0.540840788103457,0.11716557116875344,-1.0260866769940487,-0.45189698873519574,1,-0.37026961289239574,1.023082378441558,-0.6100841225480884,-0.13882343516750414,0.7364689597772789,-1.4089071696813065,0.2500286490131997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,jazz
1.3512066381389902,0.42419012954801555,0.7916659145250999,1.0909827080064693,0.620100715726971,0,-0.31193962784540163,-0.9774713143678446,-0.6077372687162305,-1.0832414814401936,1.747385989089922,0.5129501243605956,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,pop
-1.0177169148338845,-1.0827282225279704,-1.1212612887642106,-0.2817770424665033,0.03137067132302578,1,-0.40014594669695364,1.193534199847804,-0.6100792157449751,-0.1311639214102236,0.9410593109476945,2.4311215646153514,-1.8483742679467121,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,-0.6959166431798373,1.0625717901354361,0.4519999085535766,0.5813905341896678,0,1.950125645928273,-0.5975210927747521,-0.6100841225480884,1.2169104998711502,0.44362394731766375,-0.4440104188084281,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,pop
-1.0177169148338845,-0.6814466000813653,-0.5960356115604979,-0.7838349563223477,0.3892112471088045,1,-0.6107029658909812,0.8762315784607919,-0.6098665408786115,-0.4835015542451281,-0.7638602821391042,-1.7655384280051665,0.2500286490131997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,jazz
0.2167925423491629,1.6299344700375995,-0.5352200068316473,-0.2677334644565496,-0.1513596738077871,1,-0.5182285993530638,1.1778001855641504,-0.6100841225480884,2.695196655026293,0.8808856782505137,-0.25264487488660264,0.2500286490131997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,classical
-1.0177169148338845,-0.6263708385170881,-1.0880891407302917,-1.5456990633623349,-1.5670245411306574,0,-0.5765585844000578,1.581639885511257,-0.6100599810767714,-0.5570328863150211,-1.4747114630684708,-1.4462305900124073,-1.8483742679467121,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,jazz
-1.0177169148338845,-0.9921717360906597,1.0293996421015172,-0.4502999785859475,0.2294936476950499,1,-0.5040017737318456,0.9863696784463665,-0.6100841225480884,-0.9254554980402148,1.1296033600655289,0.11175656169124075,0.2500286490131997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,jazz
1.1843810358169569,0.21468361699595875,0.19456724991456376,0.15708477034454932,0.37427582273614424,0,-0.5338781075364035,0.8473858856074271,-0.6100841225480884,-0.5493733725577407,1.2098348703284372,1.253806735576949,-1.8483742679467121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,pop
1.484667119996617,0.07575328369261046,-0.5794495375435386,1.1260916530313536,0.7622920518462775,1,-0.39587789901058823,-0.9798917302318133,-0.6087018060139117,-0.5064800955169697,0.3954850411599192,0.3480164688583036,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,metal
0.5838088674576364,9.000947545062234,0.18350986723659085,-0.6012684421929497,0.27871958720902196,1,6.004770947975425,1.5239484998045274,-0.6100841225480884,1.8986072242691172,1.374309466367399,-1.1306086058067937,-1.8483742679467121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,classical
0.7506344697796699,0.8107239557468902,1.2616046783389483,0.2132590823843641,0.012015580554374107,0,-0.13125894245593187,-0.978543849674847,1.6358297595524995,0.8109562707352821,-1.4506420099895982,0.18135610707734934,0.2500286490131997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,techno
